id,year,award,prefix,name,gender,place,state,stateClass,indiaClass,area,areaClass
514,1966,Padma Shri,Shri,Sanganvasappa Mallangouda Patil,Male,Karnataka,Karnataka,karnataka,india,Civil Service,civil-service
1780,1985,Padma Shri,Maj. Gen.,Som Nath Bhaskar,Male,Karnataka,Karnataka,karnataka,india,Civil Service,civil-service
1048,1972,Padma Bhushan,Shri,T.A.,Male,Karnataka,Karnataka,karnataka,india,Civil Service,civil-service
2003,1990,Padma Vibhushan,Shri,Triloki Nath Chaturvedi,Male,Karnataka,Karnataka,karnataka,india,Civil Service,civil-service
2975,2005,Padma Bhushan,Shri,Tumkur Ramaiya Satish Chandran,Male,Karnataka,Karnataka,karnataka,india,Civil Service,civil-service
1227,1974,Padma Vibhushan,Dr.,V. Kasturi Ranga Varadaraja Rao,Male,Karnataka,Karnataka,karnataka,india,Civil Service,civil-service
30,1954,Padma Bhushan,Shri,V. Narahari Raooo,Male,Karnataka,Karnataka,karnataka,india,Civil Service,civil-service
229,1960,Padma Shri,Dr.,Vaidyanatha,Male,Karnataka,Karnataka,karnataka,india,Civil Service,civil-service
1030,1972,Padma Bhushan,Shri,Adya Rangacharya,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
499,1966,Padma Shri,Shri,B. Sivamurthy Sastry,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
3472,2009,Padma Shri,Shri,Bannanje Govindacharya,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
233,1960,Padma Shri,Shri,Bellary Shamanna Kesavan,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
2174,1991,Padma Shri,Shri,Bellur Krishnamachar Sunderraja Iyengar,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
2597,2001,Padma Shri,Dr.,Chandrasekhara Basavanneppa Kambar,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
326,1962,Padma Shri,Shri,Channapatna Krishnappa Venkataramayya,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
2021,1990,Padma Bhushan,Shri,Closepet Dasappa Narasimhaiah,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
1235,1974,Padma Bhushan,Dr.,D.Venkataramaiah Gundappa,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
527,1967,Padma Bhushan,Dr.,Dadasaheb Chintamani Pavate,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
637,1968,Padma Shri,Shri,Dattetrreya Ramachandra Bendre,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
1879,1987,Padma Shri,Dr.,Debiprasanna Pattanayak,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
3731,2011,Padma Shri,Shri,Devanoora Mahadeva,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
2602,2001,Padma Shri,Dr.,Devegowda Javaregowda,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
266,1961,Padma Shri,Miss,Evangeline Lazarus,Female,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
1675,1984,Padma Bhushan,Dr.,Hanumanthappa Narasimhaiah,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
601,1968,Padma Bhushan,Dr.,K.S.,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
3349,2008,Padma Shri,Prof.,K.S. Nisar Ahmed,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
144,1958,Padma Bhushan,Dr.,Kuppali V. Gowda Puttappa,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
1909,1988,Padma Vibhushan,Dr.,Kuppali Venkatappagowda Puttappa,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
3439,2009,Padma Shri,Dr.,Mathoor,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
931,1971,Padma Shri,Rev.,Mother,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
798,1970,Padma Shri,Dr.,P.,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
2152,1991,Padma Shri,Dr.,Purohita Thirunarayana Iyengar Narasimhachar,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
397,1964,Padma Bhushan,Shri,R.Krishnaswami,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
3396,2009,Padma Bhushan,Dr.,Ramachandra,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
3658,2011,Padma Bhushan,Dr.,Ramdas Madhav Pai,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
4262,2016,Padma Shri,Dr.,S.L.,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
4262,2017,Padma Shri,Dr.,S.L.,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
2875,2004,Padma Shri,Dr.,Samuel,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
3511,2009,Padma Shri,Smt.,Shashi,Female,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
127,1957,Padma Shri,Dr.,Shiyali Ramamritha Ranganathan,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
2881,2004,Padma Shri,Dr.,Syed Shah Mohammed Hussaini,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
3678,2011,Padma Bhushan,Shri,T. J. S. George,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
445,1965,Padma Shri,Dr.,Tonse Madhava Anantha Pai,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
2364,1998,Padma Bhushan,Dr.,Udupi Rajagopalachar Ananthamurthy,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
282,1961,Padma Shri,Shri,Vinayak Krishna Gokak,Male,Karnataka,Karnataka,karnataka,india,Literature and Education,literature-education
3566,2010,Padma Shri,Dr.,B. Ramana Rao,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
911,1971,Padma Shri,Dr.,Basapatna Narayana Blkrishna Rao,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
3533,2010,Padma Bhushan,Prof.,Belle Monappa Hegde,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
3081,2006,Padma Shri,Dr.,D. Chinniah,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
2869,2004,Padma Shri,Dr.,Devi Prasad Shetty,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
3775,2012,Padma Bhushan,Dr.,Devi Prasad Shetty,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
4252,2016,Padma Shri,Dr.,John,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
4252,2017,Padma Shri,Dr.,John,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
4024,2014,Padma Shri,Dr.,Kamini A. Rao,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
3572,2010,Padma Shri,Dr.,Kodaganur S. Gopinath,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
99,1956,Padma Shri,Dr.,M.C.,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
4257,2016,Padma Shri,Dr.,Mahipati M. Joshi,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
4257,2017,Padma Shri,Dr.,Mahipati M. Joshi,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
2051,1990,Padma Shri,Prof.,Mallappa Krishna Bhargava,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
3192,2007,Padma Shri,Dr.,Manjunath Cholenahally Nanjappa,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
2945,2005,Padma Vibhushan,Prof.,Marthanda Varma Sankaran Valiathan,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
604,1968,Padma Bhushan,Dr.,Murugappa Channaveerappa Modi,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
1066,1972,Padma Shri,Dr.,Ravivarma Marthanda Varma,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
1344,1975,Padma Shri,Dr.,Stanley,Male,Karnataka,Karnataka,karnataka,india,Medicine,medicine
2525,2000,Padma Shri,Shri,Aloysius Prakash Fernandez,Male,Karnataka,Karnataka,karnataka,india,Other,others
1842,1986,Padma Shri,Shri,Govind Bhimacharya Joshi,Male,Karnataka,Karnataka,karnataka,india,Other,others
3808,2012,Padma Shri,Dr.,Kota Ullas Karanth,Male,Karnataka,Karnataka,karnataka,india,Other,others
4139,2015,Padma Bhushan,Shri,Shivakumara,Male,Karnataka,Karnataka,karnataka,india,Other,others
3726,2011,Padma Shri,Shri,Anant Darshan Shankar,Male,Karnataka,Karnataka,karnataka,india,Public Affairs,public-affairs
2318,1992,Padma Shri,Shri,Maadari Bhagya Gautam,Male,Karnataka,Karnataka,karnataka,india,Public Affairs,public-affairs
2845,2004,Padma Vibhushan,Justice (Retd),Manepalli Narayana Rao Venkatachaliah,Male,Karnataka,Karnataka,karnataka,india,Public Affairs,public-affairs
3928,2013,Padma Shri,Prof.,Ajay Kumar Sood,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2758,2003,Padma Bhushan,Dr.,Arcot Ramachandran,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
1233,1974,Padma Bhushan,Dr.,Arunachala Sreenivasan,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2137,1991,Padma Shri,Dr.,Bangalore P. Radhakrishna,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2994,2005,Padma Shri,Prof.,Bhagavatula Dattaguru,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3883,2013,Padma Bhushan,Dr.,Byrana Nagappa Suresh,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3985,2014,Bharat Ratna,Prof.,C. N. R. Rao,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2598,2001,Padma Shri,Dr.,Chandrathil Gouri Krishnadas Nair,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
4277,2016,Padma Shri,Prof.,Dipankar Chatterji,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
4277,2017,Padma Shri,Prof.,Dipankar Chatterji,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
4062,2014,Padma Shri,Prof.,Eluvathingal Devassy Jemmis,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3384,2009,Padma Vibhushan,Shri,G. Madhavan Nair,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2631,2001,Padma Shri,Prof.,Goverdhan Mehta,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
1188,1973,Padma Shri,Prof.,Govind Swarup,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2166,1991,Padma Shri,Prof.,Govindarajan Padmanaban,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2855,2004,Padma Bhushan,Prof.,Govindarajan Padmanaban,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3008,2005,Padma Shri,Shri,K.C.,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
4129,2015,Padma Bhushan,Prof.,Khadg Singh Valdiya,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3213,2007,Padma Shri,Prof. (Dr.),Khadg Singh Valdiya,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2959,2005,Padma Bhushan,Dr.(Smt.),Kiran Mazumdar Shaw,Female,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3993,2014,Padma Bhushan,Dr.,Koppillil,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2705,2002,Padma Shri,Dr.,Kota,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
1575,1982,Padma Shri,Dr.,Krishnaswamy,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2229,1992,Padma Bhushan,Dr.,Krishnaswamy,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2474,2000,Padma Vibhushan,Dr.,Krishnaswamy,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3065,2006,Padma Bhushan,Shri,Kunnath Puthiyaveetil Padmanabhan Nambiar,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3713,2011,Padma Shri,Prof.,M.,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3605,2010,Padma Shri,Prof.,M.R. Satyanarayana Rao,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3994,2014,Padma Bhushan,Dr.,Madappa,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2996,2005,Padma Shri,Prof.,Madappa,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2899,2004,Padma Shri,Prof.,Mamannamana,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2376,1998,Padma Shri,Dr.,Manmohan,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
4258,2016,Padma Shri,Dr.,Mylswamy,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
4258,2017,Padma Shri,Dr.,Mylswamy,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
1464,1977,Padma Bhushan,Dr.,Mysore Narasimhachar Srinivas,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2922,2004,Padma Shri,Shri,Nalini Ranjan Mohanty,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3067,2006,Padma Bhushan,Shri,Nandan Mohan Nilekani,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2954,2005,Padma Bhushan,Dr.,Narasimhiah,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2723,2002,Padma Shri,Prof.,Narayanaswamy,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3100,2006,Padma Shri,Prof.,Narendra,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
1732,1984,Padma Shri,Shri,Nilambar,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3035,2006,Padma Vibhushan,Prof.,Obaid,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
4003,2014,Padma Bhushan,Prof.,P.,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2724,2002,Padma Shri,Prof.,Padmanabhan,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2495,2000,Padma Bhushan,Prof.(Dr.),Pakkiriswamy Chandra Sekharan,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
605,1968,Padma Bhushan,Dr.,Prabhu Lal Bhatnagar,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
4152,2015,Padma Shri,Dr.,Prahlada,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2611,2001,Padma Shri,Dr.,Prem Shanker Goel,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
1313,1975,Padma Vibhushan,Dr.,Raja,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2766,2003,Padma Bhushan,Prof.,Rajinder,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
1885,1987,Padma Shri,Dr.,Ramadas Panemangalore Shenoy,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2725,2002,Padma Shri,Prof.,Ramanath,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
1867,1987,Padma Bhushan,Prof.,Roddam,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3878,2013,Padma Vibhushan,Prof.,Roddam,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
4203,2015,Padma Shri,Shri,S.,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
4158,2015,Padma Shri,Dr.,S.K.,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
496,1966,Padma Shri,Dr.,Satish,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
872,1971,Padma Bhushan,Dr.,Satish,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
1517,1981,Padma Vibhushan,Dr.,Satish,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
1263,1974,Padma Shri,Dr.,Sitaram Rao Valluri,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
1758,1985,Padma Bhushan,Prof.,Sivaraj,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2369,1998,Padma Bhushan,Prof.,Sivaramakrishna,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3197,2007,Padma Shri,Dr.,Thekkethil Kochandy Alex,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2634,2001,Padma Shri,Prof.,Tiruppattur Venkatachalamurti Ramakrishnan,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2882,2004,Padma Shri,Dr.,Tumkur Seetharamiah Prahlad,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
1391,1976,Padma Bhushan,Prof.,Udipi Ramachandra Rao,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2839,2003,Padma Shri,Shri,Vadiraj Raghavendra Katti,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2370,1998,Padma Bhushan,Prof.,Vaidyeswaran,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
1596,1982,Padma Shri,Shri,Vakkaleri Narayana Rao,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
4211,2015,Padma Shri,Shri,Vasanth,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
4220,2016,Padma Vibhushan,Dr.,Vasudev Kalkunte Aatre,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
4220,2017,Padma Vibhushan,Dr.,Vasudev Kalkunte Aatre,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3611,2010,Padma Shri,Prof.,Vijayalakshmi,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
446,1965,Padma Shri,Dr.,Vishnu Madava Ghatage,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
2883,2004,Padma Shri,Dr.,Vishweshwaraiah,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3836,2012,Padma Shri,Prof.,Yagnaswamy Sundara Rajan,Male,Karnataka,Karnataka,karnataka,india,Science and Engineering,science-engineering
3702,2011,Padma Shri,Ms.,Anita Reddy,Female,Karnataka,Karnataka,karnataka,india,Social Work,social-work
3520,2010,Padma Bhushan,Dr.,Balagangadharanatha Swamiji,Male,Karnataka,Karnataka,karnataka,india,Social Work,social-work
2909,2004,Padma Shri,Shri,Batchu Lutchmiah Srinivasa Murthy,Male,Karnataka,Karnataka,karnataka,india,Social Work,social-work
3074,2006,Padma Bhushan,Smt.,Devaki Jain,Female,Karnataka,Karnataka,karnataka,india,Social Work,social-work
2497,2000,Padma Bhushan,Shri,Dharmasthala Veerendra Heggade,Male,Karnataka,Karnataka,karnataka,india,Social Work,social-work
4116,2015,Padma Vibhushan,Shri,Dharmasthala Veerendra Heggade,Male,Karnataka,Karnataka,karnataka,india,Social Work,social-work
640,1968,Padma Shri,Shri,Donthy Naranappa Krishnaiah Setty,Male,Karnataka,Karnataka,karnataka,india,Social Work,social-work
199,1959,Padma Shri,Shri,Ganesh Govind Karkhanis,Male,Karnataka,Karnataka,karnataka,india,Social Work,social-work
819,1970,Padma Shri,Shri,Ghanshyam Das Goyal,Male,Karnataka,Karnataka,karnataka,india,Social Work,social-work
2509,2000,Padma Shri,Dr.,Hanumappa Sudarshan,Male,Karnataka,Karnataka,karnataka,india,Social Work,social-work
1863,1987,Padma Vibhushan,Smt.,Kamaladevi,Female,Karnataka,Karnataka,karnataka,india,Social Work,social-work
2401,1998,Padma Shri,Sister,Leonarda Angela Casiraghi,Female,Karnataka,Karnataka,karnataka,india,Social Work,social-work
4301,2016,Padma Shri,Shri,Madhu Pandit Dasa,Male,Karnataka,Karnataka,karnataka,india,Social Work,social-work
4301,2017,Padma Shri,Shri,Madhu Pandit Dasa,Male,Karnataka,Karnataka,karnataka,india,Social Work,social-work
145,1958,Padma Bhushan,Dr.,Narayan Subrao Hardikar,Male,Karnataka,Karnataka,karnataka,india,Social Work,social-work
3056,2006,Padma Bhushan,Prof.,Natuvilmatom Srinivasan Ramaswamy,Male,Karnataka,Karnataka,karnataka,india,Social Work,social-work
3762,2011,Padma Shri,Smt.,Nomita Shipra Chandy,Female,Karnataka,Karnataka,karnataka,india,Social Work,social-work
1107,1972,Padma Shri,Shri,Palhalli,Male,Karnataka,Karnataka,karnataka,india,Social Work,social-work
709,1969,Padma Shri,Dr.,R. Basappagouda Patil,Male,Karnataka,Karnataka,karnataka,india,Social Work,social-work
